idstock,stock_name,stock_idname,stock_awal,stock_order,stock_akhir,stock_date,stock_author,stock_status,stock_keterangan
385,"variant",88,9.0000000000000000e+02,1.0000000000000000e+03,9.1000000000000000e+04,"2007-03-28","admin",1,
386,"variant",154,6.0000000000000000e+02,1.0000000000000000e+03,6.1000000000000000e+04,"2007-03-28","admin",1,
387,"variant",84,-1.5000000000000000e+02,5.0000000000000000e+04,3.5000000000000000e+04,"2007-03-28","admin",1,
388,"variant",75,-1.1500000000000000e+03,1.0000000000000000e+00,-1.5000000000000000e+04,"2007-03-28","admin",1,
389,"variant",75,-1.5000000000000000e+04,1.5000000000000000e+01,0.0000000000000000e+00,"2007-03-28","admin",1,
390,"variant",75,0.0000000000000000e+00,1.0000000000000000e+04,1.0000000000000000e+04,"2007-03-28","admin",1,
391,"variant",72,-4.5000000000000000e+02,5.0000000000000000e+04,5.0000000000000000e+03,"2007-03-28","admin",1,
392,"variant",71,-1.5000000000000000e+02,1.5000000000000000e+04,0.0000000000000000e+00,"2007-03-28","admin",1,
393,"variant",71,0.0000000000000000e+00,1.0000000000000000e+04,1.0000000000000000e+04,"2007-03-28","admin",1,
394,"variant",112,1.0010000000000000e+03,1.0000000000000000e+04,1.1001000000000000e+04,"2007-03-28","admin",1,
395,"variant",128,-4.5000000000000000e+04,4.5000000000000000e+01,0.0000000000000000e+00,"2007-03-28","admin",1,
396,"variant",128,0.0000000000000000e+00,1.0000000000000000e+04,1.0000000000000000e+04,"2007-03-28","admin",1,
397,"variant",50,-3.0000000000000000e+02,5.0000000000000000e+04,2.0000000000000000e+04,"2007-03-28","admin",1,
398,"variant",130,3.5100000000000000e+02,5.0000000000000000e+04,5.0351000000000000e+04,"2007-03-28","admin",0,
399,"variant",139,-8.5000000000000000e+02,9.0000000000000000e+04,5.0000000000000000e+03,"2007-03-28","admin",1,
400,"variant",67,-1.5000000000000000e+02,5.0000000000000000e+04,3.5000000000000000e+04,"2007-03-28","admin",1,
401,"variant",95,-5.0000000000000000e+02,1.0000000000000000e+00,5.0000000000000000e+04,"2007-03-28","admin",1,
402,"variant",69,-6.0000000000000000e+02,1.0000000000000000e+00,4.0000000000000000e+04,"2007-03-28","admin",1,
403,"variant",81,1.2000000000000000e+03,3.0000000000000000e+04,1.5000000000000000e+00,"2007-03-28","admin",1,
404,"variant",155,3.0100000000000000e+04,4.0000000000000000e+04,3.0500000000000000e+01,"2007-03-28","admin",1,
405,"variant",155,3.0500000000000000e+02,5.0000000000000000e+04,5.3050000000000000e+04,"2007-03-28","admin",1,
406,"variant",146,-1.8000000000000000e+03,1.8000000000000000e+00,0.0000000000000000e+00,"2007-03-28","admin",1,
407,"variant",146,0.0000000000000000e+00,5.0000000000000000e+04,5.0000000000000000e+04,"2007-03-28","admin",1,
408,"variant",81,1.5000000000000000e+01,5.0000000000000000e+04,5.0150000000000000e+04,"2007-03-28","admin",1,
409,"variant",109,-2.8150000000000000e+03,2.8149999999999999e+00,0.0000000000000000e+00,"2007-03-28","admin",1,
410,"variant",109,0.0000000000000000e+00,5.0000000000000000e+04,5.0000000000000000e+04,"2007-03-28","admin",1,
411,"variant",72,-1.1000000000000000e+03,1.1000000000000001e+00,0.0000000000000000e+00,"2007-03-28","admin",1,
412,"variant",72,0.0000000000000000e+00,5.0000000000000000e+04,5.0000000000000000e+04,"2007-03-28","admin",1,
413,"variant",140,-1.4500000000000000e+03,1.4500000000000000e+00,0.0000000000000000e+00,"2007-03-29","admin",1,
414,"variant",117,1.1000000000000000e+03,5.0000000000000000e+04,1.6000000000000001e+00,"2007-03-29","admin",1,
415,"variant",140,0.0000000000000000e+00,5.0000000000000000e+04,5.0000000000000000e+04,"2007-03-29","admin",1,
416,"variant",116,-4.9000000000000000e+01,4.9000000000000000e+03,0.0000000000000000e+00,"2007-03-29","admin",1,
417,"variant",116,0.0000000000000000e+00,5.0000000000000000e+04,5.0000000000000000e+04,"2007-03-29","admin",1,
420,"botol",61,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,"2007-03-29","admin",0,
421,"botol",61,0.0000000000000000e+00,5.0000000000000000e+02,5.0000000000000000e+02,"2007-03-29","admin",0,
422,"botol",52,0.0000000000000000e+00,5.0000000000000000e+02,5.0000000000000000e+02,"2007-03-29","admin",0,
423,"variant",130,-1.4900000000000000e+02,9.0000000000000000e+04,7.5100000000000000e+04,"2007-03-29","admin",0,
424,"variant",155,4.3550000000000000e+04,1.0000000000000000e+04,4.3649999999999999e+01,"2007-03-29","admin",1,
425,"variant",155,4.3650000000000000e+03,1.0000000000000000e+03,5.3650000000000000e+03,"2007-03-29","admin",1,
426,"variant",155,5.3650000000000000e+03,1.0000000000000000e+02,5.3659999999999997e+00,"2007-03-29","admin",1,
427,"variant",155,5.3660000000000000e+03,5.0000000000000000e+04,5.0537000000000000e+04,"2007-03-29","admin",1,
428,"variant",95,-1.2000000000000000e+03,5.0000000000000000e+04,-7.0000000000000000e+04,"2007-03-29","admin",1,
429,"variant",95,-7.0000000000000000e+04,1.0000000000000000e+04,-6.9900000000000006e+01,"2007-03-29","admin",1,
430,"variant",95,-6.9900000000000000e+02,7.0000000000000000e+03,1.0000000000000000e+01,"2007-03-29","admin",1,
431,"variant",42,1.9850000000000000e+04,2.0000000000000000e+04,2.0050000000000001e+01,"2007-03-29","admin",1,
432,"variant",95,1.0000000000000000e+01,5.0000000000000000e+04,5.1000000000000000e+04,"2007-03-29","admin",1,
433,"variant",43,-5.5000000000000000e+02,9.0000000000000000e+04,3.5000000000000000e+04,"2007-03-29","admin",1,
434,"variant",39,0.0000000000000000e+00,9.0000000000000000e+04,9.0000000000000000e+04,"2007-03-29","admin",1,
435,"variant",112,-9.4900000000000000e+02,9.5000000000000000e+04,1.0000000000000000e+02,"2007-03-29","admin",1,
436,"variant",112,1.0000000000000000e+02,9.0000000000000000e+04,1.0000000000000000e+00,"2007-03-29","admin",1,
437,"variant",112,1.0000000000000000e+00,9.0000000000000000e+04,9.0100000000000000e+04,"2007-03-29","admin",1,
438,"variant",42,2.0050000000000000e+03,9.0000000000000000e+04,9.2005000000000000e+04,"2007-03-29","admin",1,
439,"variant",117,1.6000000000000000e+01,9.0000000000000000e+04,9.0160000000000000e+04,"2007-03-29","admin",1,
440,"variant",89,1.1000000000000000e+03,7.0000000000000000e+04,1.8000000000000000e+00,"2007-03-29","admin",1,
441,"variant",89,1.8000000000000000e+01,9.0000000000000000e+04,9.0180000000000000e+04,"2007-03-29","admin",1,
442,"variant",108,9.0000000000000000e+03,9.0000000000000000e+04,9.9000000000000004e+00,"2007-03-29","admin",1,
443,"variant",108,9.9000000000000000e+01,9.0000000000000000e+04,9.0990000000000000e+04,"2007-03-29","admin",1,
444,"variant",40,6.8000000000000000e+03,9.0000000000000000e+04,7.7000000000000002e+00,"2007-03-29","admin",1,
445,"variant",40,7.7000000000000000e+01,9.0000000000000000e+04,9.0770000000000000e+04,"2007-03-29","admin",1,
446,"variant",123,5.3510000000000000e+03,9.0000000000000000e+04,6.2510000000000003e+00,"2007-03-29","admin",1,
447,"variant",123,6.2510000000000000e+03,9.0000000000000000e+04,9.0625000000000000e+04,"2007-03-29","admin",1,
448,"variant",128,0.0000000000000000e+00,9.0000000000000000e+04,9.0000000000000000e+04,"2007-03-29","admin",1,
449,"variant",107,7.8000000000000000e+03,9.0000000000000000e+04,8.6999999999999993e+00,"2007-03-29","admin",1,
450,"variant",107,8.7000000000000000e+01,9.0000000000000000e+04,9.0870000000000000e+04,"2007-03-29","admin",1,
451,"variant",50,8.4000000000000000e+03,9.0000000000000000e+04,9.3000000000000007e+00,"2007-03-29","admin",1,
452,"variant",50,9.3000000000000000e+01,9.0000000000000000e+04,9.0930000000000000e+04,"2007-03-29","admin",1,
453,"variant",139,-1.5000000000000000e+02,9.0000000000000000e+04,7.5000000000000000e+04,"2007-03-29","admin",1,
454,"variant",98,9.6500000000000000e+03,9.0000000000000000e+04,1.0550000000000001e+01,"2007-03-29","admin",1,
455,"variant",98,1.0550000000000000e+03,9.0000000000000000e+04,9.1055000000000000e+04,"2007-03-29","admin",1,
456,"variant",71,6.4000000000000000e+03,9.0000000000000000e+04,7.2999999999999998e+00,"2007-03-29","admin",1,
457,"variant",71,7.3000000000000000e+01,9.0000000000000000e+04,9.0730000000000000e+04,"2007-03-29","admin",1,
458,"variant",146,-1.1000000000000000e+03,5.0000000000000000e+00,3.8999999999999999e+00,"2007-03-30","admin",1,
459,"variant",146,3.9000000000000000e+01,5.0000000000000000e+04,5.0390000000000000e+04,"2007-03-30","admin",1,
460,"variant",109,-1.0500000000000000e+03,5.0000000000000000e+00,3.9500000000000002e+00,"2007-03-30","admin",1,
461,"variant",109,3.9500000000000000e+02,5.0000000000000000e+04,5.0395000000000000e+04,"2007-03-30","admin",1,
462,"variant",72,-6.0000000000000000e+02,5.0000000000000000e+00,4.4000000000000004e+00,"2007-03-30","admin",1,
463,"variant",113,2.5850000000000000e+04,5.0000000000000000e+04,2.6350000000000001e+01,"2007-03-30","admin",1,
464,"variant",72,4.4000000000000000e+01,5.0000000000000000e+04,5.0440000000000000e+04,"2007-03-30","admin",1,
465,"variant",130,-3.0000000000000000e+02,3.0000000000000000e+04,0.0000000000000000e+00,"2007-03-30","admin",0,
466,"variant",130,0.0000000000000000e+00,5.0000000000000000e+01,5.0000000000000000e+01,"2007-03-30","admin",0,
467,"variant",89,9.0180000000000000e+04,5.0000000000000000e+04,9.0680000000000007e+01,"2007-03-30","admin",1,
468,"variant",130,-7.0000000000000000e+02,5.0000000000000000e+00,4.2999999999999998e+00,"2007-03-30","admin",0,
469,"variant",130,4.3000000000000000e+01,5.0000000000000000e+04,5.0430000000000000e+04,"2007-03-30","admin",0,
470,"variant",140,-7.5000000000000000e+02,5.0000000000000000e+00,4.2500000000000000e+00,"2007-03-30","admin",1,
471,"variant",140,4.2500000000000000e+02,5.0000000000000000e+04,5.0425000000000000e+04,"2007-03-30","admin",1,
475,"variant",155,3.9337000000000000e+04,1.0000000000000000e+02,3.9437000000000000e+04,"2007-03-30","admin",1,
476,"variant",113,2.6350000000000001e+01,1.0000000000000000e+02,1.2634999999999999e+02,"2007-03-30","admin",1,
477,"botol",61,0.0000000000000000e+00,5.0000000000000000e+02,5.0000000000000000e+02,"2007-03-30","admin",0,
478,"botol",54,0.0000000000000000e+00,2.0000000000000000e+02,2.0000000000000000e+02,"2007-03-30","admin",0,
479,"botol",56,7.0000000000000000e+00,2.0000000000000000e+02,2.0700000000000000e+02,"2007-03-30","admin",0,
480,"botol",58,4.8000000000000000e+01,2.0000000000000000e+02,2.4800000000000000e+02,"2007-03-30","admin",0,
481,"variant",158,0.0000000000000000e+00,3.0000000000000000e+02,3.0000000000000000e+02,"2007-03-31","admin",1,
482,"variant",159,0.0000000000000000e+00,3.0000000000000000e+02,3.0000000000000000e+02,"2007-03-31","admin",1,
483,"variant",163,0.0000000000000000e+00,2.0000000000000000e+02,2.0000000000000000e+02,"2007-03-31","admin",1,
484,"variant",160,0.0000000000000000e+00,2.0000000000000000e+02,2.0000000000000000e+02,"2007-03-31","admin",1,
485,"variant",161,0.0000000000000000e+00,2.0000000000000000e+02,2.0000000000000000e+02,"2007-03-31","admin",0,
486,"variant",162,0.0000000000000000e+00,2.0000000000000000e+02,2.0000000000000000e+02,"2007-03-31","admin",0,
487,"botol",61,1.1400000000000000e+02,6.0000000000000000e+00,1.2000000000000000e+02,"2007-03-31","BENNY",0,
488,"botol",61,1.6000000000000000e+01,5.0000000000000000e+02,5.1600000000000000e+02,"2007-04-01","admin",0,
489,"botol",52,7.3000000000000000e+01,5.0000000000000000e+02,5.7300000000000000e+02,"2007-04-01","admin",0,
490,"botol",53,4.6000000000000000e+01,1.0000000000000000e+02,1.4600000000000000e+02,"2007-04-01","admin",1,
491,"botol",52,4.1600000000000000e+02,0.0000000000000000e+00,4.1600000000000000e+02,"2007-04-01","admin",0,
492,"botol",52,4.1600000000000000e+02,0.0000000000000000e+00,4.1600000000000000e+02,"2007-04-01","admin",0,
493,"botol",62,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,"2007-04-01","admin",0,
494,"botol",62,0.0000000000000000e+00,1.0000000000000000e+03,1.0000000000000000e+03,"2007-04-01","admin",0,
495,"variant",164,0.0000000000000000e+00,3.0000000000000000e+03,3.0000000000000000e+03,"2007-04-01","admin",1,
496,"variant",113,1.1850000000000000e+01,5.0000000000000000e+02,5.1185000000000002e+02,"2007-04-01","admin",1,
497,"botol",62,0.0000000000000000e+00,1.0000000000000000e+03,1.0000000000000000e+03,"2007-04-02","OLLA",0,
498,"variant",164,3.5000000000000000e+00,5.0000000000000000e+02,5.0350000000000000e+02,"2007-04-02","OLLA",1,
499,"variant",165,0.0000000000000000e+00,3.0000000000000000e+02,3.0000000000000000e+02,"2007-05-02","admin",1,
500,"variant",171,0.0000000000000000e+00,3.0000000000000000e+02,3.0000000000000000e+02,"2007-05-02","admin",1,
501,"variant",167,0.0000000000000000e+00,3.0000000000000000e+02,3.0000000000000000e+02,"2007-05-02","admin",1,
502,"variant",166,0.0000000000000000e+00,3.0000000000000000e+02,3.0000000000000000e+02,"2007-05-02","admin",1,
503,"variant",170,0.0000000000000000e+00,3.0000000000000000e+02,3.0000000000000000e+02,"2007-05-02","admin",1,
504,"variant",172,0.0000000000000000e+00,3.0000000000000000e+02,3.0000000000000000e+02,"2007-05-02","admin",1,
505,"variant",140,0.0000000000000000e+00,3.0000000000000000e+02,3.0000000000000000e+02,"2007-05-09","admin",1,
506,"variant",132,0.0000000000000000e+00,3.0000000000000000e+02,3.0000000000000000e+02,"2007-05-09","admin",0,
507,"variant",150,0.0000000000000000e+00,3.0000000000000000e+02,3.0000000000000000e+02,"2007-05-09","admin",0,
508,"botol",63,0.0000000000000000e+00,5.0000000000000000e+01,5.0000000000000000e+01,"2007-05-09","admin",0,
509,"variant",164,0.0000000000000000e+00,3.0000000000000000e+02,3.0000000000000000e+02,"2007-05-09","admin",1,
510,"variant",81,0.0000000000000000e+00,3.0000000000000000e+02,3.0000000000000000e+02,"2007-05-10","OLLA",0,
511,"variant",87,0.0000000000000000e+00,3.0000000000000000e+02,3.0000000000000000e+02,"2007-05-10","OLLA",0,
512,"variant",111,0.0000000000000000e+00,3.0000000000000000e+02,3.0000000000000000e+02,"2007-05-10","OLLA",0,
513,"variant",82,0.0000000000000000e+00,2.0000000000000000e+02,2.0000000000000000e+02,"2007-05-10","OLLA",0,
514,"variant",160,0.0000000000000000e+00,2.0000000000000000e+02,2.0000000000000000e+02,"2007-05-10","OLLA",0,
515,"variant",90,0.0000000000000000e+00,3.0000000000000000e+02,3.0000000000000000e+02,"2007-05-10","OLLA",0,
516,"variant",168,0.0000000000000000e+00,3.0000000000000000e+02,3.0000000000000000e+02,"2007-05-10","OLLA",1,
517,"variant",40,0.0000000000000000e+00,3.0000000000000000e+02,3.0000000000000000e+02,"2007-05-10","OLLA",0,
518,"variant",86,0.0000000000000000e+00,3.0000000000000000e+02,3.0000000000000000e+02,"2007-05-10","OLLA",0,
519,"variant",44,0.0000000000000000e+00,2.5000000000000000e+02,2.5000000000000000e+02,"2007-05-10","OLLA",0,
520,"variant",136,0.0000000000000000e+00,3.5000000000000000e+02,3.5000000000000000e+02,"2007-05-10","OLLA",1,
521,"variant",41,0.0000000000000000e+00,2.9000000000000000e+02,2.9000000000000000e+02,"2007-05-10","OLLA",0,
522,"variant",117,0.0000000000000000e+00,3.0000000000000000e+02,3.0000000000000000e+02,"2007-05-10","OLLA",0,
523,"variant",66,0.0000000000000000e+00,2.4000000000000000e+02,2.4000000000000000e+02,"2007-05-10","OLLA",0,
524,"variant",109,0.0000000000000000e+00,3.0000000000000000e+02,3.0000000000000000e+02,"2007-05-10","OLLA",0,
525,"variant",147,0.0000000000000000e+00,2.2000000000000000e+02,2.2000000000000000e+02,"2007-05-10","OLLA",1,
526,"variant",155,0.0000000000000000e+00,1.6000000000000000e+02,1.6000000000000000e+02,"2007-05-10","OLLA",0,
527,"variant",89,0.0000000000000000e+00,2.0000000000000000e+02,2.0000000000000000e+02,"2007-05-10","OLLA",0,
528,"variant",158,0.0000000000000000e+00,1.4500000000000000e+02,1.4500000000000000e+02,"2007-05-10","OLLA",0,
529,"variant",163,0.0000000000000000e+00,1.4000000000000000e+02,1.4000000000000000e+02,"2007-05-10","OLLA",0,
530,"variant",39,0.0000000000000000e+00,2.2000000000000000e+02,2.2000000000000000e+02,"2007-05-10","OLLA",0,
531,"variant",110,0.0000000000000000e+00,2.1000000000000000e+02,2.1000000000000000e+02,"2007-05-10","OLLA",0,
532,"variant",108,0.0000000000000000e+00,5.7500000000000000e+01,5.7500000000000000e+01,"2007-05-10","OLLA",0,
533,"variant",112,0.0000000000000000e+00,1.6000000000000000e+02,1.6000000000000000e+02,"2007-05-10","OLLA",0,
534,"variant",42,0.0000000000000000e+00,3.0000000000000000e+02,3.0000000000000000e+02,"2007-05-10","OLLA",0,
535,"variant",113,0.0000000000000000e+00,2.3000000000000000e+02,2.3000000000000000e+02,"2007-05-10","OLLA",0,
536,"variant",43,0.0000000000000000e+00,8.0000000000000000e+01,8.0000000000000000e+01,"2007-05-10","OLLA",0,
537,"variant",61,0.0000000000000000e+00,2.7000000000000000e+02,2.7000000000000000e+02,"2007-05-10","OLLA",0,
538,"variant",114,0.0000000000000000e+00,1.5500000000000000e+02,1.5500000000000000e+02,"2007-05-10","OLLA",0,
539,"variant",45,0.0000000000000000e+00,9.0000000000000000e+01,9.0000000000000000e+01,"2007-05-10","OLLA",0,
540,"variant",115,0.0000000000000000e+00,1.2000000000000000e+02,1.2000000000000000e+02,"2007-05-10","OLLA",0,
541,"variant",116,0.0000000000000000e+00,1.5000000000000000e+02,1.5000000000000000e+02,"2007-05-10","OLLA",0,
542,"variant",46,0.0000000000000000e+00,3.0000000000000000e+02,3.0000000000000000e+02,"2007-05-10","OLLA",0,
543,"variant",122,0.0000000000000000e+00,2.2000000000000000e+02,2.2000000000000000e+02,"2007-05-10","OLLA",0,
574,"variant",54,0.0000000000000000e+00,1.3000000000000000e+02,1.3000000000000000e+02,"2007-05-10","OLLA",0,
575,"variant",137,0.0000000000000000e+00,1.0000000000000000e+02,1.0000000000000000e+02,"2007-05-10","OLLA",0,
576,"variant",138,0.0000000000000000e+00,2.1000000000000000e+02,2.1000000000000000e+02,"2007-05-10","OLLA",0,
577,"variant",139,0.0000000000000000e+00,1.2000000000000000e+02,1.2000000000000000e+02,"2007-05-10","OLLA",0,
578,"variant",56,0.0000000000000000e+00,1.5000000000000000e+02,1.5000000000000000e+02,"2007-05-10","OLLA",0,
579,"variant",57,0.0000000000000000e+00,2.5000000000000000e+02,2.5000000000000000e+02,"2007-05-10","OLLA",0,
580,"variant",140,0.0000000000000000e+00,3.0000000000000000e+02,3.0000000000000000e+02,"2007-05-10","OLLA",0,
581,"variant",141,0.0000000000000000e+00,1.0000000000000000e+02,1.0000000000000000e+02,"2007-05-10","OLLA",0,
582,"variant",142,0.0000000000000000e+00,1.6000000000000000e+02,1.6000000000000000e+02,"2007-05-10","OLLA",0,
583,"variant",58,0.0000000000000000e+00,2.1000000000000000e+02,2.1000000000000000e+02,"2007-05-10","OLLA",0,
584,"variant",60,0.0000000000000000e+00,1.4000000000000000e+02,1.4000000000000000e+02,"2007-05-10","OLLA",0,
585,"variant",59,0.0000000000000000e+00,1.1000000000000000e+02,1.1000000000000000e+02,"2007-05-10","OLLA",0,
586,"variant",62,0.0000000000000000e+00,2.4000000000000000e+02,2.4000000000000000e+02,"2007-05-10","OLLA",0,
587,"variant",98,0.0000000000000000e+00,5.0000000000000000e+01,5.0000000000000000e+01,"2007-05-10","OLLA",0,
588,"variant",63,0.0000000000000000e+00,2.9000000000000000e+02,2.9000000000000000e+02,"2007-05-10","OLLA",0,
589,"variant",143,0.0000000000000000e+00,3.0500000000000000e+02,3.0500000000000000e+02,"2007-05-10","OLLA",0,
590,"variant",145,0.0000000000000000e+00,1.0000000000000000e+02,1.0000000000000000e+02,"2007-05-10","OLLA",0,
591,"variant",101,0.0000000000000000e+00,1.0500000000000000e+02,1.0500000000000000e+02,"2007-05-10","OLLA",0,
592,"variant",144,0.0000000000000000e+00,1.5000000000000000e+02,1.5000000000000000e+02,"2007-05-10","OLLA",0,
593,"variant",147,0.0000000000000000e+00,2.3000000000000000e+02,2.3000000000000000e+02,"2007-05-10","OLLA",0,
594,"variant",65,0.0000000000000000e+00,1.7000000000000000e+02,1.7000000000000000e+02,"2007-05-10","OLLA",0,
595,"variant",64,0.0000000000000000e+00,2.3000000000000000e+02,2.3000000000000000e+02,"2007-05-10","OLLA",0,
596,"variant",146,0.0000000000000000e+00,1.9000000000000000e+02,1.9000000000000000e+02,"2007-05-10","OLLA",0,
597,"variant",67,0.0000000000000000e+00,2.4000000000000000e+02,2.4000000000000000e+02,"2007-05-10","OLLA",0,
598,"variant",95,0.0000000000000000e+00,1.0000000000000000e+02,1.0000000000000000e+02,"2007-05-10","OLLA",0,
599,"variant",68,0.0000000000000000e+00,1.9250000000000000e+02,1.9250000000000000e+02,"2007-05-10","OLLA",0,
600,"variant",96,0.0000000000000000e+00,8.0000000000000000e+01,8.0000000000000000e+01,"2007-05-10","OLLA",1,
601,"variant",102,0.0000000000000000e+00,6.0000000000000000e+01,6.0000000000000000e+01,"2007-05-10","OLLA",0,
602,"variant",169,0.0000000000000000e+00,3.0000000000000000e+02,3.0000000000000000e+02,"2007-05-10","OLLA",1,
603,"variant",69,0.0000000000000000e+00,2.2000000000000000e+02,2.2000000000000000e+02,"2007-05-10","OLLA",1,
634,"variant",96,0.0000000000000000e+00,1.1000000000000000e+02,1.1000000000000000e+02,"2007-05-10","OLLA",0,
635,"variant",97,1.0000000000000000e+02,3.0000000000000000e+01,1.3000000000000000e+02,"2007-05-10","OLLA",0,
636,"variant",167,0.0000000000000000e+00,1.9250000000000000e+02,1.9250000000000000e+02,"2007-05-10","OLLA",0,
637,"variant",172,0.0000000000000000e+00,2.5000000000000000e+02,2.5000000000000000e+02,"2007-05-10","OLLA",0,
638,"variant",169,0.0000000000000000e+00,2.8000000000000000e+02,2.8000000000000000e+02,"2007-05-10","OLLA",0,
639,"variant",165,0.0000000000000000e+00,2.8000000000000000e+02,2.8000000000000000e+02,"2007-05-10","OLLA",0,
640,"variant",168,0.0000000000000000e+00,2.8500000000000000e+02,2.8500000000000000e+02,"2007-05-10","OLLA",0,
641,"variant",171,0.0000000000000000e+00,2.1500000000000000e+02,2.1500000000000000e+02,"2007-05-10","OLLA",0,
642,"variant",166,0.0000000000000000e+00,2.4000000000000000e+02,2.4000000000000000e+02,"2007-05-10","OLLA",0,
643,"variant",170,0.0000000000000000e+00,2.5500000000000000e+02,2.5500000000000000e+02,"2007-05-10","OLLA",0,
644,"variant",173,0.0000000000000000e+00,2.5000000000000000e+02,2.5000000000000000e+02,"2007-05-10","OLLA",0,
645,"variant",55,3.7771500000000000e+04,-3.7771500000000000e+04,0.0000000000000000e+00,"2007-05-10","OLLA",0,"EDIT DATA"
646,"variant",55,0.0000000000000000e+00,2.5000000000000000e+02,2.5000000000000000e+02,"2007-05-10","OLLA",0,
647,"variant",174,0.0000000000000000e+00,3.0000000000000000e+02,3.0000000000000000e+02,"2007-05-11","OLLA",0,
648,"variant",88,1.9500000000000000e+02,1.0500000000000000e+02,3.0000000000000000e+02,"2007-05-13","OLLA",0,
649,"variant",127,9.0000000000000000e+01,2.1000000000000000e+02,3.0000000000000000e+02,"2007-05-13","OLLA",0,
650,"variant",131,1.0250000000000000e+02,1.9750000000000000e+02,3.0000000000000000e+02,"2007-05-13","OLLA",0,
651,"variant",60,7.7500000000000000e+01,2.2250000000000000e+02,3.0000000000000000e+02,"2007-05-13","OLLA",0,
652,"variant",95,7.8000000000000000e+01,2.2200000000000000e+02,3.0000000000000000e+02,"2007-05-13","OLLA",0,
653,"variant",77,1.1000000000000000e+02,1.9000000000000000e+02,3.0000000000000000e+02,"2007-05-13","OLLA",0,
654,"variant",137,6.8000000000000000e+01,2.3200000000000000e+02,3.0000000000000000e+02,"2007-05-13","OLLA",0,
655,"variant",145,8.5000000000000000e+01,2.1500000000000000e+02,3.0000000000000000e+02,"2007-05-13","OLLA",0,
656,"variant",43,8.0000000000000000e+01,2.2000000000000000e+02,3.0000000000000000e+02,"2007-05-13","OLLA",0,
657,"variant",139,1.2000000000000000e+02,1.8000000000000000e+02,3.0000000000000000e+02,"2007-05-13","OLLA",0,
658,"variant",41,2.9000000000000000e+02,-1.0000000000000000e+02,1.9000000000000000e+02,"2007-05-13","OLLA",0,"CHRIZ BELI 1OO ML"
659,"variant",116,1.0450000000000000e+02,1.9550000000000000e+02,3.0000000000000000e+02,"2007-05-15","YUNI",0,
660,"variant",119,9.2000000000000000e+01,2.0800000000000000e+02,3.0000000000000000e+02,"2007-05-15","YUNI",0,
661,"variant",50,1.1750000000000000e+02,1.8250000000000000e+02,3.0000000000000000e+02,"2007-05-15","YUNI",0,
662,"variant",164,1.8750000000000000e+02,1.1250000000000000e+02,3.0000000000000000e+02,"2007-05-15","YUNI",0,
663,"variant",125,1.9250000000000000e+02,1.0750000000000000e+02,3.0000000000000000e+02,"2007-05-15","YUNI",0,
664,"variant",99,0.0000000000000000e+00,3.5000000000000000e+01,3.5000000000000000e+01,"2007-05-17","YUNI",0,
665,"botol",52,0.0000000000000000e+00,1.0000000000000000e+02,1.0000000000000000e+02,"2007-05-17","OLLA",0,
666,"variant",140,5.0000000000000000e+00,2.9000000000000000e+02,2.9500000000000000e+02,"2007-05-22","admin",0,
667,"botol",62,0.0000000000000000e+00,3.0000000000000000e+01,3.0000000000000000e+01,"2007-05-25","YUNI",0,
668,"botol",63,2.5000000000000000e+01,5.0000000000000000e+01,7.5000000000000000e+01,"2007-05-27","YUNI",0,
669,"botol",62,0.0000000000000000e+00,1.2000000000000000e+01,1.2000000000000000e+01,"2007-05-27","YUNI",0,
670,"variant",170,1.9650000000000000e+02,-5.0000000000000000e+01,1.4650000000000000e+02,"2007-05-27","OLLA",0,"MAS AJI KARAWANG"
671,"variant",43,9.9500000000000000e+01,2.0050000000000000e+02,3.0000000000000000e+02,"2007-05-27","OLLA",0,
672,"variant",164,1.0650000000000000e+02,1.9350000000000000e+02,3.0000000000000000e+02,"2007-05-27","OLLA",0,
673,"botol",62,0.0000000000000000e+00,1.0000000000000000e+02,1.0000000000000000e+02,"2007-05-28","OLLA",0,
674,"variant",99,2.7500000000000000e+01,4.2500000000000000e+01,7.0000000000000000e+01,"2007-05-29","OLLA",0,
675,"variant",173,3.5000000000000000e+01,2.6500000000000000e+02,3.0000000000000000e+02,"2007-05-31","YUNI",0,
676,"botol",52,0.0000000000000000e+00,1.0000000000000000e+02,1.0000000000000000e+02,"2007-06-01","YUNI",0,
677,"botol",53,0.0000000000000000e+00,2.0000000000000000e+01,2.0000000000000000e+01,"2007-06-01","YUNI",0,
678,"variant",125,8.3000000000000000e+01,2.1700000000000000e+02,3.0000000000000000e+02,"2007-06-01","OLLA",0,
679,"variant",109,6.9000000000000000e+01,2.3100000000000000e+02,3.0000000000000000e+02,"2007-06-01","OLLA",0,
680,"variant",81,2.5000000000000000e+00,1.9750000000000000e+02,2.0000000000000000e+02,"2007-06-02","OLLA",0,
681,"variant",164,1.9000000000000000e+01,1.3100000000000000e+02,1.5000000000000000e+02,"2007-06-03","OLLA",0,
682,"variant",164,1.5000000000000000e+02,-5.0000000000000000e+01,1.0000000000000000e+02,"2007-06-03","OLLA",0,"CHRIZ BELI 50 CC"
683,"variant",60,1.4300000000000000e+02,1.5700000000000000e+02,3.0000000000000000e+02,"2007-06-04","OLLA",0,
