idstock,stock_name,stock_idname,stock_awal,stock_order,stock_akhir,stock_date,stock_author,stock_status,stock_keterangan
1988,"botol",65,0.0000000000000000e+00,1.2000000000000000e+02,1.2000000000000000e+02,"2008-05-12","YUNI",0,
1989,"botol",71,0.0000000000000000e+00,2.0000000000000000e+01,2.0000000000000000e+01,"2008-05-12","YUNI",0,
1990,"variant",43,1.6950000000000000e+02,1.3050000000000000e+02,3.0000000000000000e+02,"2008-05-13","YUNI",0,
1991,"variant",90,1.2800000000000000e+02,1.7200000000000000e+02,3.0000000000000000e+02,"2008-05-13","YUNI",0,
1992,"variant",230,2.3200000000000000e+02,6.8000000000000000e+01,3.0000000000000000e+02,"2008-05-13","YUNI",0,
1993,"variant",213,2.4800000000000000e+02,5.2000000000000000e+01,3.0000000000000000e+02,"2008-05-13","YUNI",0,
1994,"variant",147,1.5450000000000000e+02,1.4550000000000000e+02,3.0000000000000000e+02,"2008-05-13","YUNI",0,
1995,"variant",95,1.8600000000000000e+02,1.1400000000000000e+02,3.0000000000000000e+02,"2008-05-13","YUNI",0,
1996,"variant",198,2.5100000000000000e+02,4.9000000000000000e+01,3.0000000000000000e+02,"2008-05-13","YUNI",0,
1997,"variant",81,2.0150000000000000e+02,2.9850000000000000e+02,5.0000000000000000e+02,"2008-05-13","YUNI",0,
1998,"variant",164,1.6400000000000000e+02,4.3600000000000000e+02,6.0000000000000000e+02,"2008-05-13","YUNI",0,
1999,"variant",233,0.0000000000000000e+00,2.9000000000000000e+02,2.9000000000000000e+02,"2008-05-14","OLLA",0,
2000,"variant",155,1.6700000000000000e+02,-5.0000000000000000e+00,1.6200000000000000e+02,"2008-05-14","OLLA",0,"TESTER"
2001,"variant",233,2.8400000000000000e+02,-5.0000000000000000e+00,2.7900000000000000e+02,"2008-05-14","YUNI",0,"TESTER"
2002,"variant",139,2.2200000000000000e+02,-6.0000000000000000e+00,2.1600000000000000e+02,"2008-05-15","YUNI",0,"AYU TOMBOK"
2003,"variant",140,7.0500000000000000e+01,2.1000000000000000e+02,2.8050000000000000e+02,"2008-05-16","YUNI",0,
2004,"botol",75,0.0000000000000000e+00,2.0000000000000000e+00,2.0000000000000000e+00,"2008-05-16","YUNI",0,
2005,"variant",131,1.1000000000000000e+02,1.9000000000000000e+02,3.0000000000000000e+02,"2008-05-16","YUNI",0,
2006,"variant",209,2.0700000000000000e+02,9.3000000000000000e+01,3.0000000000000000e+02,"2008-05-16","YUNI",0,
2007,"variant",231,1.6150000000000000e+02,1.3850000000000000e+02,3.0000000000000000e+02,"2008-05-16","YUNI",0,
2008,"botol",75,1.0000000000000000e+00,1.2000000000000000e+01,1.3000000000000000e+01,"2008-05-16","YUNI",0,
2009,"variant",148,7.0000000000000000e+00,2.0000000000000000e+02,2.0700000000000000e+02,"2008-05-16","YUNI",0,
2010,"botol",69,4.0000000000000000e+00,1.2000000000000000e+01,1.6000000000000000e+01,"2008-05-17","YUNI",0,
2011,"botol",64,3.0000000000000000e+00,-1.0000000000000000e+00,2.0000000000000000e+00,"2008-05-19","YUNI",0,"CUSTM.GANTI BOTOL"
2012,"variant",81,2.3300000000000000e+02,1.6700000000000000e+02,4.0000000000000000e+02,"2008-05-21","YUNI",0,
2013,"variant",179,1.5950000000000000e+02,1.4050000000000000e+02,3.0000000000000000e+02,"2008-05-21","YUNI",0,
2014,"variant",78,1.0150000000000000e+02,1.9850000000000000e+02,3.0000000000000000e+02,"2008-05-21","YUNI",0,
2015,"variant",233,2.7150000000000000e+02,-2.0000000000000000e+01,2.5150000000000000e+02,"2008-05-21","YUNI",0,"BWT FREESPARY"
2016,"variant",101,7.5000000000000000e+00,1.1250000000000000e+02,1.2000000000000000e+02,"2008-05-21","YUNI",0,
2017,"botol",53,5.0000000000000000e+00,-2.0000000000000000e+00,3.0000000000000000e+00,"2008-05-21","YUNI",0,"UNTUK FREESPRAY"
2018,"botol",52,1.2000000000000000e+01,8.4000000000000000e+01,9.6000000000000000e+01,"2008-05-24","OLLA",0,
2019,"variant",81,3.0300000000000000e+02,1.9700000000000000e+02,5.0000000000000000e+02,"2008-05-24","OLLA",0,
2020,"variant",90,1.3700000000000000e+02,1.6300000000000000e+02,3.0000000000000000e+02,"2008-05-24","OLLA",0,
2021,"variant",125,1.3450000000000000e+02,1.6550000000000000e+02,3.0000000000000000e+02,"2008-05-24","OLLA",0,
2022,"variant",223,9.8500000000000000e+01,2.0150000000000000e+02,3.0000000000000000e+02,"2008-05-24","OLLA",0,
2023,"variant",164,2.4400000000000000e+02,2.5600000000000000e+02,5.0000000000000000e+02,"2008-05-24","OLLA",0,
2024,"variant",186,1.9500000000000000e+01,2.8050000000000000e+02,3.0000000000000000e+02,"2008-05-24","OLLA",0,
2025,"variant",149,3.6000000000000000e+01,2.6400000000000000e+02,3.0000000000000000e+02,"2008-05-24","OLLA",0,
2026,"variant",155,1.0880000000000000e+02,1.9119999999999999e+02,3.0000000000000000e+02,"2008-05-27","YUNI",0,
2027,"variant",99,4.2000000000000000e+01,7.8000000000000000e+01,1.2000000000000000e+02,"2008-05-27","YUNI",0,
2028,"variant",49,1.8150000000000000e+02,1.1850000000000000e+02,3.0000000000000000e+02,"2008-05-27","YUNI",0,
2029,"variant",105,5.0500000000000000e+01,6.9500000000000000e+01,1.2000000000000000e+02,"2008-05-27","YUNI",0,
2030,"variant",103,4.7500000000000000e+01,7.2500000000000000e+01,1.2000000000000000e+02,"2008-05-27","YUNI",0,
2031,"variant",196,1.4350000000000000e+02,1.5650000000000000e+02,3.0000000000000000e+02,"2008-05-27","YUNI",0,
2032,"variant",60,1.0150000000000000e+02,9.8500000000000000e+01,2.0000000000000000e+02,"2008-05-27","YUNI",0,
2033,"variant",203,2.3650000000000000e+02,6.3500000000000000e+01,3.0000000000000000e+02,"2008-05-27","YUNI",0,
2034,"variant",173,4.6000000000000000e+01,2.5400000000000000e+02,3.0000000000000000e+02,"2008-05-27","YUNI",0,
2035,"variant",181,1.5500000000000000e+02,1.4500000000000000e+02,3.0000000000000000e+02,"2008-05-27","YUNI",0,
2036,"variant",178,1.8600000000000000e+02,1.1400000000000000e+02,3.0000000000000000e+02,"2008-05-27","YUNI",0,
2037,"variant",189,1.5500000000000000e+02,1.4500000000000000e+02,3.0000000000000000e+02,"2008-05-27","YUNI",0,
2038,"variant",211,9.8000000000000000e+01,2.0200000000000000e+02,3.0000000000000000e+02,"2008-05-27","YUNI",0,
2039,"variant",140,1.6000000000000000e+01,2.8400000000000000e+02,3.0000000000000000e+02,"2008-05-27","YUNI",0,
2040,"variant",49,3.0000000000000000e+02,-1.0000000000000000e+01,2.9000000000000000e+02,"2008-05-27","YUNI",0,"KELEBIHAN NULIS"
2041,"variant",87,2.2350000000000000e+02,7.6500000000000000e+01,3.0000000000000000e+02,"2008-05-27","YUNI",0,
2042,"variant",216,1.5650000000000000e+02,1.4350000000000000e+02,3.0000000000000000e+02,"2008-05-27","YUNI",0,
2043,"variant",109,1.5250000000000000e+02,1.4750000000000000e+02,3.0000000000000000e+02,"2008-05-27","YUNI",0,
2044,"variant",128,1.1950000000000000e+02,1.8050000000000000e+02,3.0000000000000000e+02,"2008-05-27","YUNI",0,
2045,"variant",146,1.5700000000000000e+02,1.4300000000000000e+02,3.0000000000000000e+02,"2008-05-27","YUNI",0,
2046,"variant",72,1.2550000000000000e+02,1.7450000000000000e+02,3.0000000000000000e+02,"2008-05-27","YUNI",0,
2047,"variant",81,3.7850000000000000e+02,1.2150000000000000e+02,5.0000000000000000e+02,"2008-05-27","YUNI",0,
2048,"botol",64,2.0000000000000000e+00,-1.0000000000000000e+00,1.0000000000000000e+00,"2008-05-29","YUNI",0,"FENI AJIBARANG"
2049,"botol",75,4.0000000000000000e+00,1.3000000000000000e+01,1.7000000000000000e+01,"2008-05-30","YUNI",0,
2050,"botol",65,1.3000000000000000e+01,8.1000000000000000e+01,9.4000000000000000e+01,"2008-05-30","YUNI",0,
2051,"botol",70,0.0000000000000000e+00,2.0000000000000000e+00,2.0000000000000000e+00,"2008-05-31","OLLA",0,
2052,"botol",62,3.9000000000000000e+01,2.8500000000000000e+02,3.2400000000000000e+02,"2008-05-31","OLLA",0,
2053,"botol",70,1.0000000000000000e+00,1.8000000000000000e+01,1.9000000000000000e+01,"2008-05-31","OLLA",0,
2054,"botol",72,2.0000000000000000e+00,1.2000000000000000e+01,1.4000000000000000e+01,"2008-05-31","OLLA",0,
2055,"botol",52,2.5000000000000000e+01,1.2700000000000000e+02,1.5200000000000000e+02,"2008-05-31","OLLA",0,
2056,"variant",152,8.3000000000000000e+01,2.1700000000000000e+02,3.0000000000000000e+02,"2008-05-31","OLLA",0,
2057,"variant",198,9.0500000000000000e+01,2.0950000000000000e+02,3.0000000000000000e+02,"2008-05-31","OLLA",0,
2058,"variant",140,1.4500000000000000e+02,1.5500000000000000e+02,3.0000000000000000e+02,"2008-05-31","OLLA",0,
2059,"variant",231,1.2650000000000000e+02,1.7350000000000000e+02,3.0000000000000000e+02,"2008-05-31","OLLA",0,
2060,"variant",233,1.7000000000000000e+01,2.8300000000000000e+02,3.0000000000000000e+02,"2008-05-31","OLLA",0,
2061,"variant",228,1.4750000000000000e+02,1.5250000000000000e+02,3.0000000000000000e+02,"2008-05-31","OLLA",0,
2062,"variant",164,2.1050000000000000e+02,3.8950000000000000e+02,6.0000000000000000e+02,"2008-05-31","OLLA",0,
2063,"variant",81,3.4900000000000000e+02,1.5100000000000000e+02,5.0000000000000000e+02,"2008-05-31","OLLA",0,
2064,"botol",53,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,"2008-05-31","OLLA",0,
2065,"botol",53,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,"2008-06-01","YUNI",0,
2066,"botol",53,0.0000000000000000e+00,1.3000000000000000e+01,1.3000000000000000e+01,"2008-06-01","OLLA",0,
2067,"botol",64,1.0000000000000000e+00,1.0000000000000000e+01,1.1000000000000000e+01,"2008-06-01","OLLA",0,
2068,"variant",218,6.1500000000000000e+01,2.3850000000000000e+02,3.0000000000000000e+02,"2008-06-03","OLLA",0,
2069,"variant",221,1.6000000000000000e+01,2.8400000000000000e+02,3.0000000000000000e+02,"2008-06-03","OLLA",0,
2070,"variant",92,1.4750000000000000e+01,1.6000000000000000e+02,1.7475000000000000e+02,"2008-06-04","YUNI",0,
2071,"variant",101,6.3000000000000000e+01,5.7000000000000000e+01,1.2000000000000000e+02,"2008-06-05","YUNI",0,
2072,"variant",140,1.1500000000000000e+01,1.5000000000000000e+02,1.6150000000000000e+02,"2008-06-06","OLLA",0,
2073,"variant",173,0.0000000000000000e+00,2.7000000000000000e+02,2.7000000000000000e+02,"2008-06-06","OLLA",0,
2074,"variant",140,1.3750000000000000e+02,1.6250000000000000e+02,3.0000000000000000e+02,"2008-06-06","OLLA",0,
2075,"variant",173,2.6200000000000000e+02,3.8000000000000000e+01,3.0000000000000000e+02,"2008-06-06","OLLA",0,
2076,"botol",75,2.0000000000000000e+00,-2.0000000000000000e+00,0.0000000000000000e+00,"2008-06-06","OLLA",0,"RETUR"
2077,"botol",75,0.0000000000000000e+00,1.5000000000000000e+01,1.5000000000000000e+01,"2008-06-07","OLLA",0,
2078,"variant",211,1.2100000000000000e+02,1.7900000000000000e+02,3.0000000000000000e+02,"2008-06-07","OLLA",0,
2079,"variant",188,1.5300000000000000e+02,1.4700000000000000e+02,3.0000000000000000e+02,"2008-06-07","OLLA",0,
2080,"variant",92,1.1475000000000000e+02,1.8525000000000000e+02,3.0000000000000000e+02,"2008-06-07","OLLA",0,
2081,"variant",209,1.3100000000000000e+02,1.6900000000000000e+02,3.0000000000000000e+02,"2008-06-07","OLLA",0,
2082,"variant",88,1.3950000000000000e+02,1.6050000000000000e+02,3.0000000000000000e+02,"2008-06-07","OLLA",0,
2083,"variant",90,1.8000000000000000e+02,1.2000000000000000e+02,3.0000000000000000e+02,"2008-06-07","OLLA",0,
2084,"variant",89,2.2450000000000000e+02,-1.4500000000000000e+01,2.1000000000000000e+02,"2008-06-07","OLLA",0,"PERBAIKAN AROMA"
2085,"variant",231,2.0950000000000000e+02,9.0500000000000000e+01,3.0000000000000000e+02,"2008-06-07","OLLA",0,
2086,"variant",116,1.2220000000000000e+02,1.7780000000000001e+02,3.0000000000000000e+02,"2008-06-07","OLLA",0,
2087,"variant",125,2.8500000000000000e+01,1.5000000000000000e+02,1.7850000000000000e+02,"2008-06-07","OLLA",0,
2088,"variant",175,9.6500000000000000e+01,2.0350000000000000e+02,3.0000000000000000e+02,"2008-06-07","OLLA",0,
2089,"variant",230,6.9500000000000000e+01,2.3050000000000000e+02,3.0000000000000000e+02,"2008-06-07","OLLA",0,
2090,"variant",95,6.3500000000000000e+01,2.3650000000000000e+02,3.0000000000000000e+02,"2008-06-07","OLLA",0,
2091,"variant",229,1.3700000000000000e+02,1.6300000000000000e+02,3.0000000000000000e+02,"2008-06-07","OLLA",0,
2092,"variant",150,2.2950000000000000e+02,7.0500000000000000e+01,3.0000000000000000e+02,"2008-06-07","OLLA",0,
2093,"variant",232,1.0500000000000000e+02,1.9500000000000000e+02,3.0000000000000000e+02,"2008-06-07","OLLA",0,
2094,"variant",78,8.7000000000000000e+01,2.1300000000000000e+02,3.0000000000000000e+02,"2008-06-07","OLLA",0,
2095,"variant",233,1.4350000000000000e+02,1.5650000000000000e+02,3.0000000000000000e+02,"2008-06-07","OLLA",0,
2096,"variant",81,1.0000000000000000e+02,2.0000000000000000e+02,3.0000000000000000e+02,"2008-06-07","OLLA",0,
2097,"variant",81,3.0000000000000000e+02,2.0000000000000000e+02,5.0000000000000000e+02,"2008-06-07","OLLA",0,
2098,"variant",178,2.8450000000000000e+02,1.5500000000000000e+01,3.0000000000000000e+02,"2008-06-07","OLLA",0,
2099,"botol",70,1.5000000000000000e+01,-6.0000000000000000e+00,9.0000000000000000e+00,"2008-06-07","OLLA",0,"SRI RATU"
2100,"botol",65,5.0000000000000000e+00,1.2000000000000000e+02,1.2500000000000000e+02,"2008-06-08","OLLA",0,
2101,"botol",76,5.3000000000000000e+01,-1.0000000000000000e+00,5.2000000000000000e+01,"2008-06-09","OLLA",0,"PECAH SAMA OLLA"
2102,"botol",54,8.2000000000000000e+01,-1.2000000000000000e+01,7.0000000000000000e+01,"2008-06-09","OLLA",0,"SRI RATU"
2103,"variant",164,1.6050000000000000e+02,4.3950000000000000e+02,6.0000000000000000e+02,"2008-06-10","OLLA",0,
2104,"variant",140,2.0050000000000000e+02,9.9500000000000000e+01,3.0000000000000000e+02,"2008-06-10","OLLA",0,
2105,"variant",81,3.7300000000000000e+02,1.2700000000000000e+02,5.0000000000000000e+02,"2008-06-10","OLLA",0,
2106,"variant",101,1.2000000000000000e+02,1.8000000000000000e+02,3.0000000000000000e+02,"2008-06-11","OLLA",0,
2107,"botol",69,1.1000000000000000e+01,-1.0000000000000000e+00,1.0000000000000000e+01,"2008-06-13","YUNI",0,"INGGA"
2108,"variant",112,1.5700000000000000e+02,1.2300000000000000e+02,2.8000000000000000e+02,"2008-06-13","YUNI",0,
2109,"variant",198,1.9200000000000000e+02,1.0800000000000000e+02,3.0000000000000000e+02,"2008-06-13","YUNI",0,
2110,"variant",81,3.0000000000000000e+02,2.0000000000000000e+02,5.0000000000000000e+02,"2008-06-13","YUNI",0,
2111,"variant",173,8.3500000000000000e+01,2.1650000000000000e+02,3.0000000000000000e+02,"2008-06-13","YUNI",0,
2112,"variant",140,2.4300000000000000e+02,5.7000000000000000e+01,3.0000000000000000e+02,"2008-06-13","YUNI",0,
2113,"variant",60,6.8500000000000000e+01,2.3150000000000000e+02,3.0000000000000000e+02,"2008-06-13","YUNI",0,
2114,"variant",125,9.6500000000000000e+01,2.0350000000000000e+02,3.0000000000000000e+02,"2008-06-13","YUNI",0,
2115,"variant",138,3.0000000000000000e+00,1.3000000000000000e+02,1.3300000000000000e+02,"2008-06-14","OLLA",0,
2116,"variant",43,9.7000000000000000e+01,2.0300000000000000e+02,3.0000000000000000e+02,"2008-06-17","OLLA",0,
2117,"variant",164,3.1150000000000000e+02,2.8850000000000000e+02,6.0000000000000000e+02,"2008-06-17","OLLA",0,
2118,"variant",140,1.8650000000000000e+02,1.1350000000000000e+02,3.0000000000000000e+02,"2008-06-17","OLLA",0,
2119,"variant",233,8.0500000000000000e+01,2.1950000000000000e+02,3.0000000000000000e+02,"2008-06-17","OLLA",0,
2120,"variant",228,1.9650000000000000e+02,1.0350000000000000e+02,3.0000000000000000e+02,"2008-06-17","OLLA",0,
2121,"variant",106,3.8500000000000000e+01,6.1500000000000000e+01,1.0000000000000000e+02,"2008-06-17","OLLA",0,
2122,"variant",107,7.3000000000000000e+01,2.7000000000000000e+01,1.0000000000000000e+02,"2008-06-17","OLLA",0,
2123,"variant",104,6.4500000000000000e+01,3.5500000000000000e+01,1.0000000000000000e+02,"2008-06-17","OLLA",0,
2124,"botol",75,9.0000000000000000e+00,3.8000000000000000e+01,4.7000000000000000e+01,"2008-06-17","OLLA",0,
2125,"botol",73,0.0000000000000000e+00,1.2000000000000000e+01,1.2000000000000000e+01,"2008-06-18","YUNI",0,
2126,"botol",77,0.0000000000000000e+00,2.0000000000000000e+01,2.0000000000000000e+01,"2008-06-18","YUNI",0,
2127,"variant",110,1.6600000000000000e+02,1.3400000000000000e+02,3.0000000000000000e+02,"2008-06-18","YUNI",0,
2128,"variant",180,6.7000000000000000e+01,2.3300000000000000e+02,3.0000000000000000e+02,"2008-06-18","YUNI",0,
2129,"variant",50,6.8000000000000000e+01,2.3200000000000000e+02,3.0000000000000000e+02,"2008-06-18","YUNI",0,
2130,"variant",69,1.3250000000000000e+02,1.6800000000000000e+02,3.0050000000000000e+02,"2008-06-18","YUNI",0,
2131,"variant",152,9.8500000000000000e+01,2.0150000000000000e+02,3.0000000000000000e+02,"2008-06-18","YUNI",0,
2132,"variant",66,1.4800000000000000e+02,1.5200000000000000e+02,3.0000000000000000e+02,"2008-06-18","YUNI",0,
2133,"variant",73,1.3050000000000000e+02,1.6950000000000000e+02,3.0000000000000000e+02,"2008-06-18","YUNI",0,
2134,"variant",90,8.0500000000000000e+01,2.1950000000000000e+02,3.0000000000000000e+02,"2008-06-18","YUNI",0,
2135,"variant",134,8.9000000000000000e+01,2.1100000000000000e+02,3.0000000000000000e+02,"2008-06-18","YUNI",0,
2136,"variant",111,1.3350000000000000e+02,1.6700000000000000e+02,3.0050000000000000e+02,"2008-06-18","YUNI",0,
2137,"botol",53,5.0000000000000000e+00,6.0000000000000000e+00,1.1000000000000000e+01,"2008-06-18","YUNI",0,
2138,"botol",65,3.6000000000000000e+01,9.6000000000000000e+01,1.3200000000000000e+02,"2008-06-18","OLLA",0,
2139,"botol",52,1.3000000000000000e+01,1.1000000000000000e+01,2.4000000000000000e+01,"2008-06-18","OLLA",0,
2140,"botol",52,2.4000000000000000e+01,1.0000000000000000e+02,1.2400000000000000e+02,"2008-06-18","OLLA",0,
2141,"botol",65,1.3200000000000000e+02,-6.0000000000000000e+00,1.2600000000000000e+02,"2008-06-18","OLLA",0,"RETUR"
2142,"botol",75,4.7000000000000000e+01,-1.0000000000000000e+00,4.6000000000000000e+01,"2008-06-18","OLLA",0,"RETUR"
2143,"botol",53,6.0000000000000000e+00,1.8000000000000000e+01,2.4000000000000000e+01,"2008-06-21","OLLA",0,
2144,"botol",65,1.0600000000000000e+02,-1.0000000000000000e+00,1.0500000000000000e+02,"2008-06-21","OLLA",0,"retur customer (chriz)"
2145,"variant",137,2.2500000000000000e+02,-1.0000000000000000e+02,1.2500000000000000e+02,"2008-06-24","OLLA",0,"INDOMART 100"
2146,"variant",164,1.1250000000000000e+02,4.8750000000000000e+02,6.0000000000000000e+02,"2008-06-26","OLLA",0,
2147,"variant",89,1.7200000000000000e+02,1.2800000000000000e+02,3.0000000000000000e+02,"2008-06-26","OLLA",0,
2148,"variant",140,1.0100000000000000e+02,1.9900000000000000e+02,3.0000000000000000e+02,"2008-06-26","OLLA",0,
2149,"variant",57,1.1000000000000000e+01,2.8900000000000000e+02,3.0000000000000000e+02,"2008-06-26","OLLA",0,
2150,"variant",173,3.5500000000000000e+01,2.6450000000000000e+02,3.0000000000000000e+02,"2008-06-26","OLLA",0,
2151,"variant",131,7.5500000000000000e+01,2.2450000000000000e+02,3.0000000000000000e+02,"2008-06-26","OLLA",0,
2152,"variant",181,1.2650000000000000e+02,1.7350000000000000e+02,3.0000000000000000e+02,"2008-06-26","OLLA",0,
2153,"variant",102,2.5500000000000000e+01,2.2450000000000000e+02,2.5000000000000000e+02,"2008-06-26","OLLA",0,
2154,"variant",83,1.7700000000000000e+02,1.2300000000000000e+02,3.0000000000000000e+02,"2008-06-26","OLLA",0,
2155,"variant",94,9.5500000000000000e+01,2.0450000000000000e+02,3.0000000000000000e+02,"2008-06-26","OLLA",0,
2156,"variant",135,1.6950000000000000e+02,1.3050000000000000e+02,3.0000000000000000e+02,"2008-06-26","OLLA",0,
2157,"variant",211,1.2800000000000000e+02,1.7200000000000000e+02,3.0000000000000000e+02,"2008-06-26","OLLA",0,
2158,"variant",137,1.2500000000000000e+02,1.7500000000000000e+02,3.0000000000000000e+02,"2008-06-26","OLLA",0,
2159,"variant",179,9.0500000000000000e+01,1.0000000000000000e+02,1.9050000000000000e+02,"2008-06-26","OLLA",0,
2160,"variant",214,2.1350000000000000e+02,8.6500000000000000e+01,3.0000000000000000e+02,"2008-06-26","OLLA",0,
2161,"variant",110,2.2450000000000000e+02,2.5500000000000000e+01,2.5000000000000000e+02,"2008-06-26","OLLA",0,
2162,"variant",99,9.7000000000000000e+01,-9.7000000000000000e+01,0.0000000000000000e+00,"2008-06-27","YUNI",0,"KEBUMEN"
2163,"variant",112,2.6000000000000000e+02,-2.0000000000000000e+01,2.4000000000000000e+02,"2008-06-27","YUNI",0,"KEBUMEN"
2164,"variant",106,1.0000000000000000e+02,-1.0000000000000000e+01,9.0000000000000000e+01,"2008-06-27","YUNI",0,"KEBUMEN"
2165,"botol",65,6.1000000000000000e+01,1.3900000000000000e+02,2.0000000000000000e+02,"2008-06-28","YUNI",0,
2166,"variant",81,8.6500000000000000e+01,3.9350000000000000e+02,4.8000000000000000e+02,"2008-06-30","OLLA",0,
2167,"variant",48,8.9000000000000000e+01,2.1100000000000000e+02,3.0000000000000000e+02,"2008-06-30","OLLA",0,
2168,"variant",226,1.3050000000000000e+02,1.6950000000000000e+02,3.0000000000000000e+02,"2008-06-30","OLLA",0,
2169,"variant",47,1.3450000000000000e+02,1.6550000000000000e+02,3.0000000000000000e+02,"2008-06-30","OLLA",0,
2170,"variant",190,1.5050000000000000e+02,1.4950000000000000e+02,3.0000000000000000e+02,"2008-06-30","OLLA",0,
2171,"variant",109,1.0350000000000000e+02,1.9650000000000000e+02,3.0000000000000000e+02,"2008-06-30","OLLA",0,
2172,"variant",221,7.2000000000000000e+01,2.2800000000000000e+02,3.0000000000000000e+02,"2008-06-30","OLLA",0,
2173,"variant",173,1.1200000000000000e+02,1.8800000000000000e+02,3.0000000000000000e+02,"2008-06-30","OLLA",0,
2174,"variant",198,1.2800000000000000e+02,1.7200000000000000e+02,3.0000000000000000e+02,"2008-06-30","OLLA",0,
2175,"variant",174,1.6850000000000000e+02,1.3150000000000000e+02,3.0000000000000000e+02,"2008-06-30","OLLA",0,
2176,"variant",233,7.6000000000000000e+01,2.2400000000000000e+02,3.0000000000000000e+02,"2008-06-30","OLLA",0,
2177,"variant",90,1.3800000000000000e+02,1.6200000000000000e+02,3.0000000000000000e+02,"2008-06-30","OLLA",0,
2178,"variant",230,7.8500000000000000e+01,2.2150000000000000e+02,3.0000000000000000e+02,"2008-06-30","OLLA",0,
2179,"variant",163,1.3150000000000000e+02,1.6850000000000000e+02,3.0000000000000000e+02,"2008-06-30","OLLA",0,
2180,"variant",146,7.1000000000000000e+01,2.2900000000000000e+02,3.0000000000000000e+02,"2008-06-30","OLLA",0,
2181,"variant",231,1.0800000000000000e+02,1.9200000000000000e+02,3.0000000000000000e+02,"2008-06-30","OLLA",0,
2182,"variant",147,1.1750000000000000e+02,1.8250000000000000e+02,3.0000000000000000e+02,"2008-06-30","OLLA",0,
2183,"botol",65,1.5900000000000000e+02,-3.6000000000000000e+01,1.2300000000000000e+02,"2008-07-01","OLLA",0,"MORO"
2184,"botol",75,2.8000000000000000e+01,-5.0000000000000000e+00,2.3000000000000000e+01,"2008-07-01","OLLA",0,"MORO"
2185,"variant",77,1.3350000000000000e+02,1.6650000000000000e+02,3.0000000000000000e+02,"2008-07-02","OLLA",0,
2186,"variant",140,5.2500000000000000e+01,2.4750000000000000e+02,3.0000000000000000e+02,"2008-07-03","YUNI",0,
2187,"variant",234,0.0000000000000000e+00,3.0000000000000000e+02,3.0000000000000000e+02,"2008-07-03","YUNI",0,
2188,"variant",236,0.0000000000000000e+00,3.0000000000000000e+02,3.0000000000000000e+02,"2008-07-03","YUNI",0,
2189,"variant",235,0.0000000000000000e+00,3.0000000000000000e+02,3.0000000000000000e+02,"2008-07-03","YUNI",0,
2190,"variant",125,1.0000000000000000e+00,1.3000000000000000e+02,1.3100000000000000e+02,"2008-07-03","YUNI",0,
2191,"variant",95,8.5000000000000000e+00,1.0000000000000000e+02,1.0850000000000000e+02,"2008-07-04","OLLA",0,
2192,"botol",52,0.0000000000000000e+00,1.0000000000000000e+01,1.0000000000000000e+01,"2008-07-05","YUNI",0,
2193,"botol",70,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,"2008-07-05","YUNI",0,
2194,"botol",78,0.0000000000000000e+00,6.0000000000000000e+00,6.0000000000000000e+00,"2008-07-05","YUNI",0,
2195,"botol",65,6.8000000000000000e+01,1.0000000000000000e+02,1.6800000000000000e+02,"2008-07-06","YUNI",0,
2196,"botol",52,1.0000000000000000e+00,9.0000000000000000e+01,9.1000000000000000e+01,"2008-07-06","YUNI",0,
2197,"botol",62,7.3000000000000000e+01,2.0000000000000000e+02,2.7300000000000000e+02,"2008-07-06","YUNI",0,
2198,"variant",143,1.0100000000000000e+02,1.9900000000000000e+02,3.0000000000000000e+02,"2008-07-06","YUNI",0,
2199,"variant",213,1.0350000000000000e+02,1.9650000000000000e+02,3.0000000000000000e+02,"2008-07-06","YUNI",0,
2200,"variant",118,1.3300000000000000e+02,1.6700000000000000e+02,3.0000000000000000e+02,"2008-07-06","YUNI",0,
2201,"variant",154,1.2350000000000000e+02,1.7650000000000000e+02,3.0000000000000000e+02,"2008-07-06","YUNI",0,
2202,"variant",148,8.4000000000000000e+01,2.1600000000000000e+02,3.0000000000000000e+02,"2008-07-06","YUNI",0,
2203,"variant",138,1.0750000000000000e+02,1.9250000000000000e+02,3.0000000000000000e+02,"2008-07-06","YUNI",0,
2204,"variant",222,1.2400000000000000e+02,1.7600000000000000e+02,3.0000000000000000e+02,"2008-07-06","YUNI",0,
2205,"variant",116,5.4100000000000001e+01,2.4590000000000001e+02,3.0000000000000000e+02,"2008-07-06","YUNI",0,
2206,"variant",119,1.3300000000000000e+02,1.6700000000000000e+02,3.0000000000000000e+02,"2008-07-06","YUNI",0,
2207,"variant",139,1.4000000000000000e+02,1.6000000000000000e+02,3.0000000000000000e+02,"2008-07-06","YUNI",0,
2208,"variant",43,8.7000000000000000e+01,2.1300000000000000e+02,3.0000000000000000e+02,"2008-07-06","YUNI",0,
2209,"variant",60,8.9000000000000000e+01,2.1100000000000000e+02,3.0000000000000000e+02,"2008-07-06","YUNI",0,
2210,"variant",194,1.4300000000000000e+02,1.5700000000000000e+02,3.0000000000000000e+02,"2008-07-06","YUNI",0,
2211,"variant",46,9.8500000000000000e+01,2.0150000000000000e+02,3.0000000000000000e+02,"2008-07-06","YUNI",0,
